country,year,inflation_rate,gdp_per_capita,gov_health_exp,oop_spending,pop_65_plus,log_gdp_per_capita
DNK,2021,1.85304543989689,69340.7334922138,9.00487709,13.30354118,20.2481262517018,11.146802218814232
DNK,2022,7.69656699889259,67781.0940939514,7.99897861,13.18761063,20.4007400764725,11.124053340138957
DNK,2023,3.30517811237605,68043.5466971243,7.95977545,13.97692299,20.6001829312424,11.127917868162019
DNK,2024,1.37220049768925,71026.4832271897,7.83290672,13.86858845,20.8660704666167,11.170822168831231
DOM,2000,7.72413566181615,2831.45883638033,1.71051323,55.32014465,4.28668866835427,7.948900460185911
DOM,2001,8.8830684881296,2935.89367312668,1.70341122,54.50362015,4.37566049314796,7.98510772799875
DOM,2002,5.22336769759446,3065.60329524196,1.67955506,53.45066452,4.47022701046685,8.028325809560494
DOM,2003,27.4497127394394,2383.26171780393,1.15990651,61.65138245,4.56478505938343,7.776644803117776
DOM,2004,51.4608598338065,2451.69161616569,1.14767253,62.25312042,4.6501979375483,7.8049413193418635
DOM,2005,4.19020260472056,3878.31206735244,1.39308929,53.8765564,4.72540805811664,8.263413114668667
DOM,2006,7.57280523853073,4055.14270347371,1.40171933,54.74832535,4.79469274901759,8.307987727954298
DOM,2007,6.14356655248047,4649.64558875814,1.68479145,46.18055725,4.85893736850466,8.444761325236609
DOM,2008,10.6446210953711,5023.58513403515,2.12220812,41.57860947,4.92057978947325,8.522098169127965
DOM,2009,1.44215131834353,4973.95186999952,2.33195949,38.9356842,4.98448985148936,8.512170975173941
DOM,2010,6.32993220146146,5478.62470398954,2.51915145,36.44626999,5.06185989557213,8.608791892923437
DOM,2011,5.79676809206533,5826.51014109195,2.72904515,35.27978134,5.16228171361639,8.670345111121517
DOM,2012,3.69449707884776,6013.81965002603,2.76918435,33.39813995,5.2855290613263,8.7019816445887
DOM,2013,4.830950967408,6136.59429329301,2.78379869,32.20879364,5.4281841495826,8.722188135454088
DOM,2014,2.99864226125218,6496.45166971142,2.46697044,31.0536499,5.58025752924414,8.779165328198088
DOM,2015,0.836746346724556,6800.95309395474,2.37458324,29.99302864,5.74422925378078,8.824965069623744
DOM,2016,1.61416607245222,7160.44200982307,2.6700182,29.47797585,5.92926768832602,8.876466637696815
DOM,2017,3.27955694678546,7412.71571571512,2.60838318,28.93177795,6.13304705056594,8.911087038723444
DOM,2018,3.56443426013507,7882.98221584944,2.57885528,28.47889519,6.35280190364479,8.972588412543207
DOM,2019,1.81060377042959,8183.01623600375,2.66453695,27.33348846,6.58282666119334,9.009938291500921
DOM,2020,3.78103179915516,7135.22273255899,3.25516009,24.63149643,6.80997065850313,8.872938886295024
DOM,2021,8.24300347981809,8527.0754858205,3.36349916,23.31136513,7.02934527971945,9.051118997893246
DOM,2022,8.81109209279587,10104.2449349081,2.81554079,25.02239418,7.28713311557077,9.220809868525466
DOM,2023,4.78561281021135,10630.431743829,2.94757152,25.05566978,7.58086111388,9.271570151243576
DOM,2024,3.30223338951227,10875.6618443092,,,7.87947502690208,9.294374657551938
DZA,2000,0.339163189071768,1772.92869122761,2.31351972,25.7945137,4.3831209935771,7.48095196545937
DZA,2001,4.22598834854673,1896.30020878013,2.69560528,21.66852379,4.46481156184734,7.548187211910735
DZA,2002,1.4183019234505,1937.46411413019,2.59086323,22.52488327,4.54476873670832,7.56965124475505
DZA,2003,4.268953958395,2283.77299346126,2.55061412,21.14863777,4.62180486944893,7.734021951986673
DZA,2004,3.96180030257187,2816.99384960555,2.3477478,26.09432602,4.69347363205042,7.943780509917405
DZA,2005,1.38244656662118,3233.13339634212,2.16108608,28.09361267,4.75825199176218,8.081516287382266
DZA,2006,2.31149918514423,3660.66104745322,2.18395877,29.12135887,4.8127655099382,8.20567216154402
DZA,2007,3.67899574741699,4167.45169937531,2.52639246,28.08858109,4.85270500086927,8.335299950731915
DZA,2008,4.85859062814938,5180.91881514686,2.86780095,26.1469593,4.87580607623968,8.55293069429668
DZA,2009,5.73706036145627,4235.42990456612,3.4677248,27.44950676,4.88610807782207,8.351476189901762
DZA,2010,3.91106195534028,4912.78585503672,3.22398353,28.88244247,4.89358620427901,8.499799973587946
DZA,2011,4.5242115050527,5916.31364364343,3.40776706,27.87346649,4.90949127404348,8.685637848478796
DZA,2012,8.89145091062317,6033.64884689543,4.02772284,27.21595383,4.94225095857039,8.705272945740235
DZA,2013,3.25423910998847,5979.60138960585,3.91591859,29.27841759,5.00012215543943,8.696276408711894
DZA,2014,2.91692692067458,6094.69392314956,4.21865416,28.56359291,5.08618275402183,8.715337886648852
DZA,2015,4.78444700693889,4685.05902729002,4.33925533,30.19287682,5.19673532389649,8.45234721550783
DZA,2016,6.39769480268756,4424.98529027556,3.94321752,32.89492798,5.32589987824205,8.39524819712503
DZA,2017,5.59111590961663,4554.66753957828,3.84453487,33.93701172,5.46724232518278,8.424127349906744
DZA,2018,4.26999020467083,4577.21029180491,3.84471345,33.76395798,5.61800854886956,8.429063434757849
DZA,2019,1.95176821052891,4468.45341883656,3.27598047,37.92313004,5.77497798452489,8.405021402465891
DZA,2020,2.41513094083413,3743.5419522929,3.31185937,39.6432457,5.89408890690499,8.228054579336876
DZA,2021,7.22606307415477,4160.55926736925,2.87333918,40.50164032,6.0140413442485,8.333645106913224
DZA,2022,9.26551551551552,4960.30334332888,1.71663105,50.13016129,6.18696352392874,8.5094237560332
DZA,2023,9.32217375928322,5370.477235078,2.30922818,45.00216675,6.37685866623239,8.588858240003601
DZA,2024,4.04611455313434,5752.99076651465,,,6.58221207266603,8.657648939402984
ECU,2000,96.0963756926096,1382.23421759909,1.00422108,61.93119049,4.70853356421724,7.232179672061287
ECU,2001,37.6767454518094,1791.30359685037,1.32788515,59.58704376,4.80115373707651,7.491256997070538
ECU,2002,12.4835980082094,2059.1585535974,1.49090707,61.42541122,4.89906284383755,7.630538226587489
ECU,2003,7.92936487461555,2315.62215223014,1.74713385,61.05063629,5.00275737792559,7.747865434841432
ECU,2004,2.74323198926704,2586.20914663347,1.8013922,59.90333176,5.11185067877343,7.858335024157297
ECU,2005,2.1682770118372,2909.02606014388,1.7340647,61.82291794,5.22264923584423,7.975917315501343
ECU,2006,3.29874846258215,3243.67010359339,1.86176145,59.98601532,5.33269549556598,8.084768960978908
ECU,2007,2.27618478002121,3478.92488770671,2.17900252,53.10565567,5.44564422927211,8.154765988543257
ECU,2008,8.40009593987462,4194.75750661981,2.18953037,52.45033646,5.57029310570471,8.341829176287519
ECU,2009,5.15996829181047,4053.36331139298,2.55810642,49.70558929,5.70494466309066,8.307548941001667
ECU,2010,3.55437734567842,4520.30959039763,2.98613954,45.26017761,5.84280241790392,8.41655696325081
ECU,2011,4.4745326579584,5153.6916424375,3.15536475,44.4420433,5.97546956519271,8.547662577482019
ECU,2012,5.10172180958665,5634.08393191094,3.52782917,40.9601059,6.10744060856165,8.636767321112009
ECU,2013,2.72177577710371,6109.29031510341,3.86072373,35.9758606,6.26391164365569,8.717729565783726
ECU,2014,3.58922016616663,6405.79979300441,4.15685654,30.95761299,6.44847191551272,8.765115172985407
ECU,2015,3.96664623255357,5976.1596805651,4.49897623,33.77854156,6.63997639280165,8.695700764305622
ECU,2016,1.72826463324532,5917.63771271481,4.62448025,30.00954247,6.82568946634407,8.685861585301808
ECU,2017,0.417335588666824,6233.32244797718,4.63966084,29.96397209,7.00392693239207,8.737825183079657
ECU,2018,-0.224103246005552,6303.91886658338,4.99487257,28.78895378,7.19452567257434,8.74908538020891
ECU,2019,0.266012515466155,6205.05765246766,4.91185951,29.0748024,7.40791180679909,8.733281134760158
ECU,2020,-0.338872392562139,5463.64515348598,5.27935171,30.15482903,7.56175266539115,8.606054467758902
ECU,2021,0.133251386096389,6061.32350181711,5.314744,29.42862129,7.67036612479336,8.709848421719611
ECU,2022,3.46616972213076,6515.58528418336,4.71747446,30.66458321,7.85040162653543,8.782105788306811
ECU,2023,2.21568764237058,6737.84748379638,4.6845336,30.88848877,8.09288255232192,8.81564419281541
ECU,2024,1.54732515615369,6874.705739766,,,8.34399866229053,8.83574957032318
EGY,2000,2.68380535348546,1366.09274372613,1.73206902,62.48934937,4.02584673124432,7.220441679138132
EGY,2001,2.26975720475955,1295.1374184163,1.84800243,63.8256073,4.03136798867182,7.167143904019774
EGY,2002,2.73723855000334,1116.82884626213,1.8990773,63.76679611,4.03284732879387,7.01914355278472
EGY,2003,4.50777636319303,1031.27556291284,1.66768789,65.40507507,4.02508116906888,6.939520928724855
EGY,2004,11.2706193320519,991.255689145253,1.57912993,64.55256653,4.00520620671449,6.89998082522724
EGY,2005,4.86939696871988,1105.53920713903,1.5893116,64.58325958,3.97614068980047,7.008992592337398
EGY,2006,7.64452644526434,1298.97900203124,1.74427283,60.41719818,3.94617847267322,7.170103391035517
EGY,2007,9.31896905799229,1547.74170735909,1.56855941,60.32749176,3.92195426408812,7.345198078520036
EGY,2008,18.3168316831684,1896.21594269779,1.53611362,61.82380295,3.9077991334271,7.54814279724547
EGY,2009,11.7634954386443,2161.63964573927,1.53461063,60.43681335,3.90865837016269,7.679084812785493
EGY,2010,11.2651882653185,2455.08194645282,1.36768734,62.62810135,3.92986585816321,7.806322654529959
EGY,2011,10.0649259874818,2590.64384891965,1.47460115,60.49510574,3.9682551444452,7.860047644065191
EGY,2012,7.11172943343082,2996.0677072015,1.28014243,60.88405991,4.02277395010615,8.0053896587203
EGY,2013,9.4697198106492,3025.52563552448,1.36696446,57.93513489,4.08274880933054,8.01517058564924
EGY,2014,10.0702154687481,3133.39102265541,1.41039252,55.12137222,4.13855347578159,8.050190183051225
EGY,2015,10.370490343517,3306.98159414141,1.58139753,58.8299675,4.20129434779494,8.10409349208379
EGY,2016,13.8136062148289,3270.6287768197,1.56636381,58.99694824,4.27700484872835,8.093043236768981
EGY,2017,29.5066083940038,2395.10333299491,1.65595341,56.39825058,4.36669397966263,7.781599085598753
EGY,2018,14.4014657807421,2484.70315630508,1.35182929,62.61043167,4.47225716625305,7.818310858788752
EGY,2019,9.15279959324803,2962.98892023003,1.29722774,62.50646591,4.5935289970751,7.9942912482949655
EGY,2020,5.04493288977538,3511.11381026379,1.32617092,59.31352997,4.6911816369123,8.163973360341497
EGY,2021,5.21404940513042,3827.35415374308,1.73679698,54.90198135,4.74091190346445,8.25019026494524
EGY,2022,13.8956609775177,4233.30783744856,1.68629062,53.72835159,4.82840349955892,8.350975155109614
EGY,2023,33.8847763115546,3456.78968456253,1.57523489,57.19506836,4.96968538776552,8.14838484442906
EGY,2024,28.2705899322082,3338.47371395895,,,5.11629539338187,8.113568502884211
ESP,2000,3.43351563418766,14743.2671031455,4.85389185,24.32431793,16.547877414587,9.598609615242639
ESP,2001,3.58983413338112,15368.2337984435,4.80818558,24.85228729,16.8103108793461,9.640122984830958
ESP,2002,3.06565685902219,17111.0685058941,4.82988739,24.59955215,16.9184155055798,9.747539254137473
ESP,2003,3.03888839396655,21522.0170990262,5.37498569,23.14738274,16.8143513811509,9.976878204217527
ESP,2004,3.03924881090924,24925.0267844576,5.45236444,22.94536972,16.6200037719819,10.123667788944744
ESP,2005,3.36881409750383,26450.9530130382,5.53586149,22.62937355,16.5458746280758,10.183085272482609
ESP,2006,3.51557576832128,28421.686527407,5.63825321,22.04916763,16.5359190105435,10.254942926648875
ESP,2007,2.78679745804945,32652.015594702,5.71479321,21.9079361,16.4323340980449,10.393692491686155
ESP,2008,4.07534335957339,35603.248328071,6.12689114,21.78303528,16.4438826004183,10.480220244778435
ESP,2009,-0.28781308353524,32279.8208476151,6.81394386,20.15493011,16.624463548763,10.382228551044932
ESP,2010,1.79986457728768,30658.7422282912,6.76060534,21.3734436,16.8924601879808,10.330705744963561
ESP,2011,3.1961018883379,31824.6219134777,6.70592642,21.66048431,17.1687054838507,10.368026964899329
ESP,2012,2.44612782366808,28456.4438151477,6.57172394,23.17375565,17.4565170843771,10.256165050854902
ESP,2013,1.40858109183018,29228.846559842,6.40668583,24.2397728,17.850818523935,10.282945608684807
ESP,2014,-0.151114837527234,29707.765509467,6.34630156,24.65292358,18.2556448430349,10.299197416245914
ESP,2015,-0.500365709903242,25982.4416197775,6.45323324,23.8731041,18.5417546078088,10.165214753343863
ESP,2016,-0.202598000426452,26755.6061149398,6.35498238,21.95563507,18.7673388766097,10.194536679402995
ESP,2017,1.95607633363963,28381.3425596906,6.26789188,24.08994675,18.9928200430073,10.253522489932335
ESP,2018,1.6749813686379,30602.4212881113,6.27582741,24.14520836,19.2023408408683,10.328867088491581
ESP,2019,0.699518994458738,29786.5245689007,6.39903307,23.84757805,19.3818276285973,10.301844946212388
ESP,2020,-0.322753017299739,27233.9426461608,7.7817421,21.66228485,19.5596160856506,10.21225608392831
ESP,2021,3.09313511976419,30799.4775937775,7.5110774,21.30355072,19.8133822943511,10.335285475132922
ESP,2022,8.39057634118626,30319.4987196616,7.06012344,21.02750587,20.1879992491906,10.319579288158684
ESP,2023,3.53236133492432,33493.2225409111,6.74802351,20.85539818,20.6537075238774,10.41912824147463
ESP,2024,2.77417826534772,35326.7683069278,,,21.1454438932121,10.472424571274223
EST,2000,4.01848952508763,4070.60902410208,3.92115879,20.33896255,14.9933750752507,8.311793537928533
EST,2001,5.74827981651373,4502.66614992392,3.7286675,19.24532318,15.2882046634728,8.412647044053612
EST,2002,3.57191270164026,5343.18310760735,3.57680702,20.55887222,15.647710838133,8.583763978777561
EST,2003,1.33499116549955,7205.40703313243,3.8824501,21.09503937,16.0261881314513,8.882725775021218
EST,2004,3.04811107523416,8916.0728274602,3.92235065,22.94197273,16.3887820729212,9.09572301336184
EST,2005,4.07971423199848,10414.6381183565,3.90250659,23.02486992,16.7234688774936,9.251063620983484
EST,2006,4.43762042389213,12641.4800976473,3.69660807,23.61424637,17.0809882539691,9.44481785871104
EST,2007,6.60132603055637,16745.4308011148,3.87619781,22.9715786,17.3721726152183,9.72594042804645
EST,2008,10.3623580313682,18205.9064113446,4.50631046,21.39286995,17.4424900940412,9.809556274233962
EST,2009,-0.0784083112809768,14712.4494217916,5.22541809,21.22938728,17.4326363206181,9.596517281129046
EST,2010,2.97204512015693,14663.7041018705,4.84003878,22.81398773,17.4402915321171,9.593198804042665
EST,2011,4.9819013145361,17555.5455239426,4.48738861,22.52681351,17.571641400301,9.77318212368732
EST,2012,3.93339987296985,17568.2137969714,4.53774357,22.5406723,17.8628188378184,9.773903433280221
EST,2013,2.78056658954987,19310.3874900757,4.61415815,23.60540962,18.1984559754977,9.868450226288957
EST,2014,-0.106175146521709,20581.7898991695,4.66695023,23.5221653,18.5609288129198,9.932210563813802
EST,2015,-0.49232600654737,17722.1557669523,4.85387135,23.71892166,18.88875196261,9.782627298988604
EST,2016,0.148684907627372,18666.3736521706,4.88813353,23.73811913,19.186016024635,9.834532554555391
EST,2017,3.41723549488054,20851.5223496861,4.75225782,24.80668068,19.4674154002753,9.945230195914071
EST,2018,3.43632688420446,23618.1361254581,4.82979679,24.5131073,19.6754905294355,10.06981251522384
EST,2019,2.27725931243522,24021.2501413306,4.94378757,23.92458153,19.8965346883511,10.086735769070403
EST,2020,-0.444531097679829,23933.9939421065,5.75498247,21.42827797,20.2000948355964,10.083096848728875
EST,2021,4.65316673847472,27951.1659277744,5.68571281,22.15488243,20.4337977975588,10.23824996852445
EST,2022,19.3982634080616,28340.3826549406,5.18720722,23.14229393,20.6300461857585,10.252078300161156
EST,2023,9.15922507983982,30264.0064885057,5.66041517,22.09991646,20.9140825455897,10.317747422715511
EST,2024,3.5194118998392,31428.3547816104,,21.38176537,21.2973321004949,10.355497600837987
ETH,2000,0.662458109266481,122.269202606069,1.79949319,35.95730209,2.61417882238302,4.814370602864555
ETH,2001,-8.23784453391136,118.457204255261,2.01543713,34.55398178,2.61550731767703,4.782958183843133
ETH,2002,0.6750891021708,109.593813612988,2.08121943,37.46262741,2.61538141757251,4.705864152740716
ETH,2003,13.6740452028271,116.800491132777,2.27634907,34.4589386,2.61789081073779,4.768992440417429
ETH,2004,3.32737047894847,133.169812538096,1.32566774,34.86631393,2.62392522669668,4.899106255404535
ETH,2005,9.96997123512891,158.243458082465,1.72818744,31.3402977,2.63413121136786,5.070434214063524
ETH,2006,12.2994763114824,189.345737521418,1.12012815,38.7753334,2.6474257804712,5.2488420897299655
ETH,2007,17.2404008340897,237.146255996319,1.33306754,36.99623489,2.66222544271526,5.472885005923706
ETH,2008,44.3566858766951,316.410475118075,0.51424927,38.47733307,2.68168358177019,5.760195810440211
ETH,2009,8.48364404530282,368.574712267445,0.90700704,41.54084778,2.70906832045194,5.9123529182370165
ETH,2010,8.14926402965082,330.619412798644,0.94396317,42.29021072,2.74347612300924,5.803987964366165
ETH,2011,33.2499598823344,343.024942351887,0.3811754,46.53789139,2.78335892110325,5.8407141615817855
ETH,2012,23.600417677317,452.101031885754,1.06663179,42.16745377,2.82747062913659,6.116115129061261
ETH,2013,7.46402192944517,484.039833104062,1.09967208,42.40406799,2.86973572023481,6.184231017676458
ETH,2014,6.89001951597191,549.986577082588,0.71479559,38.47408676,2.90825770080533,6.311710447844543
ETH,2015,9.56889955968623,597.912113218663,0.96540898,36.74348068,2.93507038070835,6.395114864844244
ETH,2016,6.62813337230924,641.651523286233,0.90002954,35.43159103,2.95342136795797,6.4656026228734635
ETH,2017,10.6871150284238,696.348429076216,0.8612687,34.40161896,2.97727297368099,6.547285184097235
ETH,2018,13.8330356586661,739.702022272086,0.76642609,35.49158096,3.00590065682161,6.607598415232994
ETH,2019,15.8096321719344,793.473247210264,0.73088509,37.81941223,3.03819036170098,6.677679312924332
ETH,2020,20.3563468559061,829.790982547947,0.98278511,33.07913589,3.06904890918588,6.722378238004616
ETH,2021,26.8395221557722,893.00983544905,0.97926205,37.00746155,3.0936119750557,6.795716776733858
ETH,2022,33.8898797100898,982.103161506992,0.72080112,44.59624481,3.12441623217276,6.890714060222648
ETH,2023,30.2188278135278,1055.81091592527,0.614245,46.26859283,3.17131039041743,6.963011082380044
ETH,2024,21.037746057771,1133.88279681719,,,3.22998448410868,7.034284661867409
FIN,2000,3.04210080667795,24335.9225082659,5.37329912,21.62706375,14.9164594925449,10.099749920925008
FIN,2001,2.57844080098895,24965.202996776,5.52700138,21.2191143,15.0767515855428,10.125278309107044
FIN,2002,1.57122012789379,26989.389260959,5.86146975,20.74457169,15.2453992330805,10.203236128322239
FIN,2003,0.877440386254785,32920.0857192568,6.13868189,20.33722687,15.4567323140138,10.401868634783515
FIN,2004,0.187120559084418,37768.1334202029,6.2737546,19.85958481,15.722183075154,10.53924747184263
FIN,2005,0.62387445002519,39049.8703780223,6.44950962,19.57610703,15.9351969717591,10.57262044382923
FIN,2006,1.56666380704386,41214.0187765069,6.52460337,18.81658745,16.2327000834465,10.626558002321818
FIN,2007,2.5106656524034,48473.0240091455,6.35588789,18.99827766,16.4860618184775,10.78878334600709
FIN,2008,4.06595355358379,53769.4726240385,6.57707214,18.57298851,16.629047778842,10.892479759499862
FIN,2009,-9.17360384430342e-07,47478.3495310999,7.24022865,18.31736946,16.8796258150036,10.768050148779295
FIN,2010,1.18413523154646,46506.2919016566,7.18030024,18.80395508,17.2594164785613,10.747364394370637
FIN,2011,3.41680754255211,51060.3242589767,7.31418705,18.1520462,17.8213910625007,10.840782625809272
FIN,2012,2.80833622561573,47551.6740841369,7.67503309,17.46195984,18.4499585932434,10.769593303703253
FIN,2013,1.47828615688809,49691.0145200739,7.82302523,17.79447365,19.0733570715343,10.813599525534963
FIN,2014,1.04119621178439,50073.7760815871,7.8208828,17.63744736,19.6661048130943,10.821272688863255
FIN,2015,-0.207928839905268,42560.3456767103,7.6206398,18.62889671,20.2090618722589,10.658701741859433
FIN,2016,0.356684500891695,43451.2562442158,7.3601203,19.27291298,20.6838033296157,10.679418056715113
FIN,2017,0.754015047084346,46085.0174739036,7.17050409,19.04597092,21.1457473282604,10.738264874385273
FIN,2018,1.08382098409305,49654.2497035329,7.1532836,18.43068314,21.6154814502107,10.81285939809398
FIN,2019,1.0240939296343,48358.1807773701,7.39612961,17.42399406,22.061393842071,10.786411364497777
FIN,2020,0.290554555653239,48828.6846862799,7.88914347,16.46622276,22.4906828905898,10.796093699657833
FIN,2021,2.19457432340007,53099.1351400148,8.06121445,16.66294861,22.8749565743109,10.879934752236487
FIN,2022,7.12350773301402,50440.560224974,7.96152925,16.0982132,23.2287672110978,10.828570721895744
FIN,2023,6.25064322154762,52834.2916752703,8.49943733,14.09493542,23.5778747195571,10.874934649353323
FIN,2024,1.56568906231615,53149.7671934051,,,23.8972369428395,10.88088781816084
FJI,2000,1.09216459977387,1995.72071163264,2.63133216,10.83726692,3.43776793921816,7.599261469670711
FJI,2001,4.27267024465105,1944.997414609,2.08654332,13.17821217,3.53579819114026,7.573529934178264
FJI,2002,0.762032085561206,2136.56794118683,2.20177889,12.31893635,3.62688865852145,7.6674239856563355
FJI,2003,4.17274777763034,2655.58079586044,2.22326541,12.85472965,3.71620919650092,7.884795159831064
FJI,2004,2.827485193912,3097.19096651759,2.21771884,12.95536804,3.81527872767239,8.03857366094843
FJI,2005,2.36576453830433,3377.69126953493,2.41684818,12.08774853,3.92008422684583,8.125243715133976
FJI,2006,2.49083638787078,3455.10599907349,2.47551131,14.34637165,4.03014267736115,8.14789780048181
FJI,2007,4.80370641306988,3762.74692789299,2.46818185,15.58711243,4.14754653431822,8.233170263559938
FJI,2008,7.73227857918421,3899.92231512129,2.21144366,16.50561142,4.26422876270618,8.268968295214878
FJI,2009,3.13103559015967,3164.13275408169,2.19237089,24.58940125,4.37657552199586,8.05995027811623
FJI,2010,3.6890122967076,3449.14452883369,2.18311381,22.37072182,4.5022676372088,8.146171401563505
FJI,2011,7.278117827085,4139.60288609702,1.88993454,25.31678581,4.65088004942012,8.328596680878235
FJI,2012,3.42337523401979,4341.40338748749,1.91403711,24.78924751,4.79425216563005,8.376183249735927
FJI,2013,2.91354193603992,4572.44377544245,1.87162006,22.54663658,4.93450937275775,8.428021761469404
FJI,2014,0.519306474579106,5293.35676680464,2.0661068,19.89637375,5.08225672948922,8.574396771299284
FJI,2015,1.37488542621446,5097.53106864695,2.09847856,21.02604485,5.20837642530085,8.536707751469534
FJI,2016,3.86322538221277,5363.79026679243,2.09586525,20.63828468,5.32890685686807,8.587612561438105
FJI,2017,3.34757834757831,5826.84814459328,2.11070943,15.59424877,5.47733708041885,8.670403110797398
FJI,2018,4.08147637644542,6085.41979485376,2.4660871,18.00298119,5.64436642752786,8.713815305214771
FJI,2019,1.79388647514555,5842.07344577597,2.64242482,19.14904594,5.8208579193671,8.67301221234981
FJI,2020,-1.70014167847317,4620.6457238014,3.00008559,22.8302269,5.98707270130049,8.438506137918505
FJI,2021,1.53454853751591,4536.73312110335,3.65724373,24.70991325,6.10366844076268,8.420182853805079
FJI,2022,6.07882431529724,5414.12092119088,3.196064,7.99897051,6.20928148336672,8.596950489968936
FJI,2023,2.97544080604538,5926.20586394763,2.70261335,8.31420898,6.34304879480558,8.687308194430415
FJI,2024,3.89084237884105,6425.74151715712,,,6.48697651983669,8.76822292628915
FRA,2000,1.67595988720928,22340.5939516217,6.99467659,7.27349663,16.0086458283083,10.014205419747652
FRA,2001,1.63478079549599,22331.7948343036,7.0991745,7.33573961,16.1191468960649,10.013811497517443
FRA,2002,1.92341228727063,24144.5727019529,7.36042738,7.13796902,16.2151106246385,10.091856317303748
FRA,2003,2.09847219146919,29479.5222101175,7.36141872,7.37661886,16.2833219150672,10.291485060193786
FRA,2004,2.14208964640238,33644.9282220364,7.4183507,7.24623203,16.3656994827148,10.423647323948542
FRA,2005,1.74586936380487,34696.3718316971,7.42688227,7.36894655,16.4377318294942,10.454419223346008
FRA,2006,1.67512449608726,36431.5658906555,7.41077948,9.35880566,16.4417997065665,10.503218320974266
FRA,2007,1.48799805953859,41486.1907828787,7.34726858,9.5284071,16.4622881383827,10.633140002740525
FRA,2008,2.81286194914785,45464.8181385158,7.42526388,10.02973175,16.5489941970548,10.724716072906626
FRA,2009,0.0876204781574653,41728.0884164132,7.98040915,10.16679668,16.6603292280856,10.638953728545014
FRA,2010,1.53112270420918,40694.8211697025,7.81747055,11.44470692,16.7822818238459,10.61388069219627
FRA,2011,2.11159795175,43929.7840873812,7.76428938,11.45023441,17.0554720144704,10.690370585373737
FRA,2012,1.95419531613509,40863.5814412333,7.8918004,11.32722759,17.4830959695717,10.618018987422143
FRA,2013,0.863715497861804,42669.1795111893,7.99064016,10.17825317,17.9295780155891,10.661255583138027
FRA,2014,0.507758822937989,43148.0459288416,8.07977486,11.10480595,18.387873214191,10.672415585695674
FRA,2015,0.0375143805125181,36702.4323733379,8.23389816,10.9781208,18.8516269618174,10.510625554828527
FRA,2016,0.183334861123764,37024.2157133669,8.61056232,10.71399021,19.2846641669454,10.519354465273434
FRA,2017,1.03228275064681,38687.1626407164,8.6154108,10.63998699,19.6708486830069,10.56328895731171
FRA,2018,1.85081508315492,41418.1766484844,8.49900723,10.44571686,20.0394210628073,10.63149925663719
FRA,2019,1.10825492288293,40408.2848574751,8.33091736,10.31887913,20.4100888765873,10.606814860748763
FRA,2020,0.476498852725065,39169.8606000707,9.25742054,9.42379379,20.747440901072,10.57568839731642
FRA,2021,1.64233141038393,43725.0999521245,9.25056267,9.1691618,21.0507539717053,10.685700455708174
FRA,2022,5.22236748369725,40988.6396406579,8.90620232,9.24756908,21.3773491158756,10.621074622063249
FRA,2023,4.8783572650844,44700.1384177544,7.80043125,9.26032639,21.7491423914771,10.70775424823607
FRA,2024,1.99904942291462,46103.0840855884,7.89331961,9.22742558,22.1465618989138,10.738656816938985
FSM,2000,2.15851810619419,2049.3453246655,1.74815881,4.81945467,3.15411802506158,7.6257635090025095
FSM,2001,0.502497351294027,2103.74859460914,1.83199584,4.81115913,3.26301222350277,7.6519513064941345
FSM,2002,-0.111442426432945,2113.45987332485,1.71163332,5.41147709,3.3797844336938,7.656554679822974
FSM,2003,0.126643348208903,2145.87755337517,2.12475729,4.89492893,3.45727390123347,7.671769764755064
FSM,2004,2.27669698247304,2104.42804750084,1.14448988,4.35005236,3.48446064569736,7.65227407342548
FSM,2005,4.25769978210942,2207.16844533875,1.11182237,3.20276237,3.46372024557498,7.699918693136951
FSM,2006,4.63737008585635,2244.97227274486,1.07155871,5.03086138,3.41148208689684,7.716893790050708
FSM,2007,3.30634278002699,2293.51341684075,1.02541602,4.46636295,3.35455335569096,7.738276081209707
FSM,2008,8.42372566246186,2369.50811741318,1.59784043,4.09926939,3.30375952963424,7.770859606682726
FSM,2009,6.39360257735201,2544.11114550961,0.99749589,3.7497375,3.26054234305166,7.841929600136962
FSM,2010,3.31370963136217,2702.61165204772,1.21490371,3.23353171,3.25461807056942,7.902343807043706
FSM,2011,5.08259403890371,2848.70077003105,1.89427388,3.02521944,3.30878939256068,7.954969274778987
FSM,2012,5.01850353045616,2992.28916099077,1.40971768,2.88498712,3.40624710353137,8.004128115611936
FSM,2013,1.75232737350762,2893.13437410825,1.55522645,2.72659135,3.54928066370392,7.970441338079031
FSM,2014,0.650284891767944,2896.73082002714,2.0200696,2.62560034,3.72338462673899,7.971683233827836
FSM,2015,-0.2981158373807,2853.07643587028,1.89359462,2.62721825,3.91480515657841,7.956503579692964
FSM,2016,-1.03746806405349,2979.60119184048,2.00609899,2.39560294,4.11186849355257,7.999880301380572
FSM,2017,0.58225373525489,3279.10779039285,1.53164423,2.55388117,4.30620698474171,8.095631563762865
FSM,2018,1.49840023593737,3566.58690371125,1.40767145,2.68596697,4.52281194983145,8.179644708889263
FSM,2019,1.92385170787923,3572.65918282222,1.74894965,2.69489312,4.77276436771186,8.181345331021834
FSM,2020,0.554594630853174,3362.02802120524,1.7635082,2.66777468,5.03396699318857,8.120597043910506
FSM,2021,3.19128406597466,3508.22314197664,1.15334094,2.80982423,5.28736970826297,8.163149964891279
